order_id;position_no;quantity;login;factory
1077293;0;20;2025-07-29 16:28:51;Düsseldorf
1077293;0;55;2025-07-29 16:28:51;Düsseldorf
1077293;0;5;2025-07-29 16:28:51;Düsseldorf
1077293;0;50;2025-07-29 16:28:51;Düsseldorf
1077293;0;30;2025-07-29 16:28:51;Düsseldorf
1077294;1;0;2025-07-29 16:29:18;Düsseldorf
1077295;0;32;2025-07-29 16:37:40;Düsseldorf
1077295;0;20;2025-07-29 16:37:40;Düsseldorf
1077295;0;5;2025-07-29 16:37:40;Düsseldorf
1077295;0;2;2025-07-29 16:37:40;Düsseldorf
1077295;0;2;2025-07-29 16:37:40;Düsseldorf
1077295;0;2;2025-07-29 16:37:40;Düsseldorf
1077296;0;2;2025-07-29 16:38:08;Düsseldorf
1077296;1;8;2025-07-29 16:38:08;Düsseldorf
1077297;0;6;2025-07-29 16:50:28;Düsseldorf
1077297;0;5;2025-07-29 16:50:28;Düsseldorf
1077306;0;0;2025-07-30 08:10:36;Düsseldorf
1077306;0;12;2025-07-30 08:10:36;Düsseldorf
1077306;0;2;2025-07-30 08:10:36;Düsseldorf
1077306;0;1;2025-07-30 08:10:36;Düsseldorf
1077307;0;2;2025-07-30 08:20:50;Düsseldorf
1077307;0;1;2025-07-30 08:20:50;Düsseldorf
1077307;0;6;2025-07-30 08:20:50;Düsseldorf
1077307;0;1;2025-07-30 08:20:50;Düsseldorf
1077307;0;1;2025-07-30 08:20:50;Düsseldorf
1077307;0;1;2025-07-30 08:20:50;Düsseldorf
1077308;0;1;2025-07-30 08:26:39;Düsseldorf
1077309;0;15;2025-07-30 08:28:14;Düsseldorf
1077310;1;3;2025-07-30 08:28:15;Düsseldorf
1077310;1;4;2025-07-30 08:28:15;Düsseldorf
1077310;2;2;2025-07-30 08:28:15;Düsseldorf
1077310;3;2;2025-07-30 08:28:15;Düsseldorf
1077311;1;14;2025-07-30 08:28:36;Düsseldorf
1077311;1;2;2025-07-30 08:28:36;Düsseldorf
1077311;1;2;2025-07-30 08:28:36;Düsseldorf
1077311;1;2;2025-07-30 08:28:36;Düsseldorf
1077311;1;1;2025-07-30 08:28:36;Düsseldorf
1077312;1;0;2025-07-30 08:33:10;Düsseldorf
1077313;0;2;2025-07-30 08:33:19;Düsseldorf
1077313;0;4;2025-07-30 08:33:19;Düsseldorf
1077314;0;5;2025-07-30 08:44:26;Düsseldorf
1077314;0;10;2025-07-30 08:44:26;Düsseldorf
1077314;0;1;2025-07-30 08:44:26;Düsseldorf
1077314;0;3;2025-07-30 08:44:26;Düsseldorf
1077314;0;1;2025-07-30 08:44:26;Düsseldorf
1077314;0;2;2025-07-30 08:44:26;Düsseldorf
1077315;0;8;2025-07-30 08:44:28;Düsseldorf
1077315;0;2;2025-07-30 08:44:28;Düsseldorf
1077316;0;2;2025-07-30 08:44:31;Düsseldorf
1077317;0;5;2025-07-30 08:44:34;Düsseldorf
1077317;0;4;2025-07-30 08:44:34;Düsseldorf
1077317;0;5;2025-07-30 08:44:34;Düsseldorf
1077317;0;5;2025-07-30 08:44:34;Düsseldorf
1077317;0;5;2025-07-30 08:44:34;Düsseldorf
1077317;0;5;2025-07-30 08:44:34;Düsseldorf
1077317;0;5;2025-07-30 08:44:34;Düsseldorf
1077317;0;4;2025-07-30 08:44:34;Düsseldorf
1077317;0;4;2025-07-30 08:44:34;Düsseldorf
1077317;0;4;2025-07-30 08:44:34;Düsseldorf
1077317;0;4;2025-07-30 08:44:34;Düsseldorf
1077317;0;4;2025-07-30 08:44:34;Düsseldorf
1077317;0;4;2025-07-30 08:44:34;Düsseldorf
1077317;0;4;2025-07-30 08:44:34;Düsseldorf
1077317;0;4;2025-07-30 08:44:34;Düsseldorf
1077317;1;2;2025-07-30 08:44:34;Düsseldorf
1077317;1;1;2025-07-30 08:44:34;Düsseldorf
1077317;1;1;2025-07-30 08:44:34;Düsseldorf
1077318;1;0;2025-07-30 08:44:36;Düsseldorf
1077319;0;14;2025-07-30 08:44:39;Düsseldorf
1077320;0;5;2025-07-30 08:44:41;Düsseldorf
1077320;0;2;2025-07-30 08:44:41;Düsseldorf
1077321;1;0;2025-07-30 08:51:32;Düsseldorf
1077322;0;1;2025-07-30 08:55:29;Düsseldorf
1077323;1;0;2025-07-30 08:57:36;Düsseldorf
1077324;0;1;2025-07-30 09:08:44;Düsseldorf
1077324;0;0;2025-07-30 09:08:44;Düsseldorf
1077324;1;0;2025-07-30 09:08:44;Düsseldorf
1077325;0;1;2025-07-30 09:09:50;Düsseldorf
1077325;0;1;2025-07-30 09:09:50;Düsseldorf
1077325;0;1;2025-07-30 09:09:50;Düsseldorf
1077325;0;1;2025-07-30 09:09:50;Düsseldorf
1077325;0;1;2025-07-30 09:09:50;Düsseldorf
1077325;0;0;2025-07-30 09:09:50;Düsseldorf
1077325;0;0;2025-07-30 09:09:50;Düsseldorf
1077326;0;50;2025-07-30 09:10:17;Düsseldorf
1077326;0;50;2025-07-30 09:10:17;Düsseldorf
1077326;0;100;2025-07-30 09:10:17;Düsseldorf
1077326;0;50;2025-07-30 09:10:17;Düsseldorf
1077326;0;25;2025-07-30 09:10:17;Düsseldorf
1077326;0;10;2025-07-30 09:10:17;Düsseldorf
1077326;0;10;2025-07-30 09:10:17;Düsseldorf
1077326;0;30;2025-07-30 09:10:17;Düsseldorf
1077326;0;10;2025-07-30 09:10:17;Düsseldorf
1077326;0;30;2025-07-30 09:10:17;Düsseldorf
1077327;1;0;2025-07-30 09:08:50;Düsseldorf
1077328;0;1;2025-07-30 09:11:05;Düsseldorf
1077329;0;3;2025-07-30 09:13:25;Düsseldorf
1077329;0;2;2025-07-30 09:13:25;Düsseldorf
1077329;0;60;2025-07-30 09:13:25;Düsseldorf
1077329;0;14;2025-07-30 09:13:25;Düsseldorf
1077329;0;10;2025-07-30 09:13:25;Düsseldorf
1077329;0;30;2025-07-30 09:13:25;Düsseldorf
1077330;0;40;2025-07-30 09:14:11;Düsseldorf
1077331;0;33;2025-07-30 09:14:13;Düsseldorf
1077332;0;3;2025-07-30 09:20:07;Düsseldorf
1077332;0;60;2025-07-30 09:20:07;Düsseldorf
1077332;0;15;2025-07-30 09:20:07;Düsseldorf
1077332;0;20;2025-07-30 09:20:07;Düsseldorf
1077333;0;124;2025-07-30 09:20:10;Düsseldorf
1077333;0;44;2025-07-30 09:20:10;Düsseldorf
1077333;1;0;2025-07-30 09:20:10;Düsseldorf
1077333;0;0;2025-07-30 09:20:10;Düsseldorf
1077334;0;200;2025-07-30 09:23:53;Düsseldorf
1077335;0;2;2025-07-30 09:28:36;Düsseldorf
1077336;0;1;2025-07-30 09:31:06;Düsseldorf
1077336;0;15;2025-07-30 09:31:06;Düsseldorf
1077336;0;3;2025-07-30 09:31:06;Düsseldorf
1077336;0;11;2025-07-30 09:31:06;Düsseldorf
1077336;0;42;2025-07-30 09:31:06;Düsseldorf
1077337;0;5;2025-07-30 09:31:07;Düsseldorf
1077338;0;2;2025-07-30 09:47:19;Düsseldorf
1077338;0;2;2025-07-30 09:47:19;Düsseldorf
1077338;0;1;2025-07-30 09:47:19;Düsseldorf
1077339;0;200;2025-07-30 09:50:53;Düsseldorf
1077340;0;2;2025-07-30 09:52:36;Düsseldorf
1077340;0;10;2025-07-30 09:52:36;Düsseldorf
1077340;0;5;2025-07-30 09:52:36;Düsseldorf
1077340;0;5;2025-07-30 09:52:36;Düsseldorf
1077340;0;2;2025-07-30 09:52:36;Düsseldorf
1077340;0;6;2025-07-30 09:52:36;Düsseldorf
1077341;46;1;2025-07-30 09:56:29;Düsseldorf
1077341;9;1;2025-07-30 09:56:29;Düsseldorf
1077341;8;1;2025-07-30 09:56:29;Düsseldorf
1077341;39;2;2025-07-30 09:56:29;Düsseldorf
1077341;55;1;2025-07-30 09:56:29;Düsseldorf
1077341;56;1;2025-07-30 09:56:29;Düsseldorf
1077341;57;1;2025-07-30 09:56:29;Düsseldorf
1077341;28;2;2025-07-30 09:56:29;Düsseldorf
1077341;25;1;2025-07-30 09:56:29;Düsseldorf
1077341;2;0;2025-07-30 09:56:29;Düsseldorf
1077341;4;1;2025-07-30 09:56:29;Düsseldorf
1077341;5;1;2025-07-30 09:56:29;Düsseldorf
1077341;6;1;2025-07-30 09:56:29;Düsseldorf
1077341;7;5;2025-07-30 09:56:29;Düsseldorf
1077341;54;1;2025-07-30 09:56:29;Düsseldorf
1077341;38;10;2025-07-30 09:56:29;Düsseldorf
1077341;34;1;2025-07-30 09:56:29;Düsseldorf
1077341;35;1;2025-07-30 09:56:29;Düsseldorf
1077341;36;1;2025-07-30 09:56:29;Düsseldorf
1077341;22;5;2025-07-30 09:56:29;Düsseldorf
1077341;14;1;2025-07-30 09:56:29;Düsseldorf
1077341;15;1;2025-07-30 09:56:29;Düsseldorf
1077341;66;-1;2025-07-30 09:56:29;Düsseldorf
1077341;3;2;2025-07-30 09:56:29;Düsseldorf
1077341;23;1;2025-07-30 09:56:29;Düsseldorf
1077341;24;1;2025-07-30 09:56:29;Düsseldorf
1077341;27;1;2025-07-30 09:56:29;Düsseldorf
1077341;30;2;2025-07-30 09:56:29;Düsseldorf
1077341;31;2;2025-07-30 09:56:29;Düsseldorf
1077341;32;1;2025-07-30 09:56:29;Düsseldorf
1077341;33;1;2025-07-30 09:56:29;Düsseldorf
1077341;42;5;2025-07-30 09:56:29;Düsseldorf
1077341;43;5;2025-07-30 09:56:29;Düsseldorf
1077341;44;1;2025-07-30 09:56:29;Düsseldorf
1077341;45;1;2025-07-30 09:56:29;Düsseldorf
1077341;52;2;2025-07-30 09:56:29;Düsseldorf
1077341;53;1;2025-07-30 09:56:29;Düsseldorf
1077341;61;8;2025-07-30 09:56:29;Düsseldorf
1077341;62;-5;2025-07-30 09:56:29;Düsseldorf
1077341;63;-5;2025-07-30 09:56:29;Düsseldorf
1077341;64;-1;2025-07-30 09:56:29;Düsseldorf
1077341;65;-1;2025-07-30 09:56:29;Düsseldorf
1077341;19;1;2025-07-30 09:56:29;Düsseldorf
1077341;20;1;2025-07-30 09:56:29;Düsseldorf
1077341;21;1;2025-07-30 09:56:29;Düsseldorf
1077341;37;1;2025-07-30 09:56:29;Düsseldorf
1077341;47;1;2025-07-30 09:56:29;Düsseldorf
1077341;48;1;2025-07-30 09:56:29;Düsseldorf
1077341;49;1;2025-07-30 09:56:29;Düsseldorf
1077341;71;-1;2025-07-30 09:56:29;Düsseldorf
1077341;51;1;2025-07-30 09:56:29;Düsseldorf
1077341;18;1;2025-07-30 09:56:29;Düsseldorf
1077341;68;-1;2025-07-30 09:56:29;Düsseldorf
1077341;69;-1;2025-07-30 09:56:29;Düsseldorf
1077341;70;-1;2025-07-30 09:56:29;Düsseldorf
1077341;59;1;2025-07-30 09:56:29;Düsseldorf
1077341;60;1;2025-07-30 09:56:29;Düsseldorf
1077341;1;1;2025-07-30 09:56:29;Düsseldorf
1077341;26;1;2025-07-30 09:56:29;Düsseldorf
1077341;50;1;2025-07-30 09:56:29;Düsseldorf
1077341;16;1;2025-07-30 09:56:29;Düsseldorf
1077341;17;1;2025-07-30 09:56:29;Düsseldorf
1077341;12;1;2025-07-30 09:56:29;Düsseldorf
1077341;40;6;2025-07-30 09:56:29;Düsseldorf
1077341;41;3;2025-07-30 09:56:29;Düsseldorf
1077341;29;2;2025-07-30 09:56:29;Düsseldorf
1077341;58;1;2025-07-30 09:56:29;Düsseldorf
1077341;10;1;2025-07-30 09:56:29;Düsseldorf
1077341;11;1;2025-07-30 09:56:29;Düsseldorf
1077341;13;1;2025-07-30 09:56:29;Düsseldorf
1077341;67;-1;2025-07-30 09:56:29;Düsseldorf
1077342;0;57;2025-07-30 10:03:42;Düsseldorf
1077343;1;0;2025-07-30 10:09:33;Düsseldorf
1077344;0;8;2025-07-30 10:20:52;Düsseldorf
1077344;0;3;2025-07-30 10:20:52;Düsseldorf
1077344;0;1;2025-07-30 10:20:52;Düsseldorf
1077345;0;10;2025-07-30 10:20:54;Düsseldorf
1077345;0;1;2025-07-30 10:20:54;Düsseldorf
1077345;0;1;2025-07-30 10:20:54;Düsseldorf
1077345;0;1;2025-07-30 10:20:54;Düsseldorf
1077345;0;1;2025-07-30 10:20:54;Düsseldorf
1077345;0;1;2025-07-30 10:20:54;Düsseldorf
1077345;0;2;2025-07-30 10:20:54;Düsseldorf
1077345;0;2;2025-07-30 10:20:54;Düsseldorf
1077345;0;2;2025-07-30 10:20:54;Düsseldorf
1077345;0;2;2025-07-30 10:20:54;Düsseldorf
1077346;0;0;2025-07-30 10:26:26;Düsseldorf
1077347;0;10;2025-07-30 10:30:25;Düsseldorf
1077348;0;60;2025-07-30 10:37:00;Düsseldorf
1077348;0;9;2025-07-30 10:37:00;Düsseldorf
1077348;0;2;2025-07-30 10:37:00;Düsseldorf
1077348;0;2;2025-07-30 10:37:00;Düsseldorf
1077349;0;4;2025-07-30 10:39:29;Düsseldorf
1077350;0;2;2025-07-30 10:44:59;Düsseldorf
1077350;0;2;2025-07-30 10:44:59;Düsseldorf
1077350;0;2;2025-07-30 10:44:59;Düsseldorf
1077350;0;2;2025-07-30 10:44:59;Düsseldorf
1077350;0;2;2025-07-30 10:44:59;Düsseldorf
1077350;0;2;2025-07-30 10:44:59;Düsseldorf
1077351;0;300;2025-07-30 10:50:38;Düsseldorf
1077352;0;1;2025-07-30 11:01:00;Düsseldorf
1077353;0;1;2025-07-30 11:09:05;Düsseldorf
1077353;0;1;2025-07-30 11:09:05;Düsseldorf
1077353;0;1;2025-07-30 11:09:05;Düsseldorf
1077354;0;25;2025-07-30 11:09:07;Düsseldorf
1077355;0;16;2025-07-30 11:09:17;Düsseldorf
1077355;0;12;2025-07-30 11:09:17;Düsseldorf
1077356;0;35;2025-07-30 11:19:24;Düsseldorf
1077357;0;1;2025-07-30 11:26:39;Düsseldorf
1077357;0;1;2025-07-30 11:26:39;Düsseldorf
1077357;0;80;2025-07-30 11:26:39;Düsseldorf
1077357;0;2;2025-07-30 11:26:39;Düsseldorf
1077357;0;21;2025-07-30 11:26:39;Düsseldorf
1077358;0;26;2025-07-30 11:29:32;Düsseldorf
1077358;0;5;2025-07-30 11:29:32;Düsseldorf
1077358;0;10;2025-07-30 11:29:32;Düsseldorf
1077358;0;2;2025-07-30 11:29:32;Düsseldorf
1077359;0;8;2025-07-30 11:29:34;Düsseldorf
1077359;0;10;2025-07-30 11:29:34;Düsseldorf
1077359;0;20;2025-07-30 11:29:34;Düsseldorf
1077360;0;3;2025-07-30 11:29:35;Düsseldorf
1077361;0;3;2025-07-30 11:29:37;Düsseldorf
1077362;0;20;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;60;2025-07-30 11:31:29;Düsseldorf
1077362;0;20;2025-07-30 11:31:29;Düsseldorf
1077362;0;30;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;300;2025-07-30 11:31:29;Düsseldorf
1077362;0;900;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;300;2025-07-30 11:31:29;Düsseldorf
1077362;1;0;2025-07-30 11:31:29;Düsseldorf
1077362;1;50;2025-07-30 11:31:29;Düsseldorf
1077362;2;50;2025-07-30 11:31:29;Düsseldorf
1077362;2;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;150;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;1;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;200;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;1;10;2025-07-30 11:31:29;Düsseldorf
1077362;2;50;2025-07-30 11:31:29;Düsseldorf
1077362;3;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;1;0;2025-07-30 11:31:29;Düsseldorf
1077362;2;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;0;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;0;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;1;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;650;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;150;2025-07-30 11:31:29;Düsseldorf
1077362;0;200;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;300;2025-07-30 11:31:29;Düsseldorf
1077362;0;200;2025-07-30 11:31:29;Düsseldorf
1077362;0;2200;2025-07-30 11:31:29;Düsseldorf
1077362;1;100;2025-07-30 11:31:29;Düsseldorf
1077362;2;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;40;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;150;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;1;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;200;2025-07-30 11:31:29;Düsseldorf
1077362;1;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;0;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;300;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;1;50;2025-07-30 11:31:29;Düsseldorf
1077362;2;100;2025-07-30 11:31:29;Düsseldorf
1077362;3;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;0;2025-07-30 11:31:29;Düsseldorf
1077362;0;250;2025-07-30 11:31:29;Düsseldorf
1077362;1;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;1;5;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;95;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;1;45;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;1;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;60;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;1;5;2025-07-30 11:31:29;Düsseldorf
1077362;2;5;2025-07-30 11:31:29;Düsseldorf
1077362;3;5;2025-07-30 11:31:29;Düsseldorf
1077362;4;20;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;1;75;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077362;1;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;60;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;75;2025-07-30 11:31:29;Düsseldorf
1077362;0;75;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;1;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;25;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;50;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;20;2025-07-30 11:31:29;Düsseldorf
1077362;0;30;2025-07-30 11:31:29;Düsseldorf
1077362;0;10;2025-07-30 11:31:29;Düsseldorf
1077362;0;15;2025-07-30 11:31:29;Düsseldorf
1077362;0;40;2025-07-30 11:31:29;Düsseldorf
1077362;0;45;2025-07-30 11:31:29;Düsseldorf
1077362;0;30;2025-07-30 11:31:29;Düsseldorf
1077362;0;100;2025-07-30 11:31:29;Düsseldorf
1077363;1;0;2025-07-30 11:31:47;Düsseldorf
1077363;0;1;2025-07-30 11:31:47;Düsseldorf
1077363;0;15;2025-07-30 11:31:47;Düsseldorf
1077363;0;20;2025-07-30 11:31:47;Düsseldorf
1077363;0;8;2025-07-30 11:31:47;Düsseldorf
1077363;0;2;2025-07-30 11:31:47;Düsseldorf
1077363;0;1;2025-07-30 11:31:47;Düsseldorf
1077363;0;4;2025-07-30 11:31:47;Düsseldorf
1077363;0;6;2025-07-30 11:31:47;Düsseldorf
1077363;1;7;2025-07-30 11:31:47;Düsseldorf
1077364;0;500;2025-07-30 11:44:07;Düsseldorf
1077364;0;0;2025-07-30 11:44:07;Düsseldorf
1077364;0;0;2025-07-30 11:44:07;Düsseldorf
1077364;0;0;2025-07-30 11:44:07;Düsseldorf
1077365;0;20;2025-07-30 11:50:34;Düsseldorf
1077366;0;607;2025-07-30 11:50:49;Düsseldorf
1077367;0;15;2025-07-30 11:50:51;Düsseldorf
1077367;0;5;2025-07-30 11:50:51;Düsseldorf
1077367;0;2;2025-07-30 11:50:51;Düsseldorf
1077368;1;0;2025-07-30 11:53:29;Düsseldorf
1077368;1;2;2025-07-30 11:53:29;Düsseldorf
1077368;1;23;2025-07-30 11:53:29;Düsseldorf
1077368;1;7;2025-07-30 11:53:29;Düsseldorf
1077368;0;3;2025-07-30 11:53:29;Düsseldorf
1077368;0;0;2025-07-30 11:53:29;Düsseldorf
1077368;0;0;2025-07-30 11:53:29;Düsseldorf
1077368;0;0;2025-07-30 11:53:29;Düsseldorf
1077369;0;40;2025-07-30 12:04:45;Düsseldorf
1077369;0;20;2025-07-30 12:04:45;Düsseldorf
1077369;0;40;2025-07-30 12:04:45;Düsseldorf
1077369;0;30;2025-07-30 12:04:45;Düsseldorf
1077369;0;30;2025-07-30 12:04:45;Düsseldorf
1077369;0;180;2025-07-30 12:04:45;Düsseldorf
1077369;0;130;2025-07-30 12:04:45;Düsseldorf
1077369;0;60;2025-07-30 12:04:45;Düsseldorf
1077369;0;90;2025-07-30 12:04:45;Düsseldorf
1077369;0;20;2025-07-30 12:04:45;Düsseldorf
1077369;0;310;2025-07-30 12:04:45;Düsseldorf
1077369;0;60;2025-07-30 12:04:45;Düsseldorf
1077369;0;90;2025-07-30 12:04:45;Düsseldorf
1077369;0;530;2025-07-30 12:04:45;Düsseldorf
1077370;1;0;2025-07-30 12:07:41;Düsseldorf
1077371;0;15;2025-07-30 12:10:25;Düsseldorf
1077371;0;32;2025-07-30 12:10:25;Düsseldorf
1077372;0;1;2025-07-30 12:12:37;Düsseldorf
1077373;1;10;2025-07-30 12:21:14;Düsseldorf
1077374;1;30;2025-07-30 12:21:42;Düsseldorf
1077374;1;80;2025-07-30 12:21:42;Düsseldorf
1077374;1;90;2025-07-30 12:21:42;Düsseldorf
1077374;1;190;2025-07-30 12:21:42;Düsseldorf
1077374;1;80;2025-07-30 12:21:42;Düsseldorf
1077374;1;350;2025-07-30 12:21:42;Düsseldorf
1077374;1;10;2025-07-30 12:21:42;Düsseldorf
1077374;1;10;2025-07-30 12:21:42;Düsseldorf
1077374;1;60;2025-07-30 12:21:42;Düsseldorf
1077374;1;50;2025-07-30 12:21:42;Düsseldorf
1077374;1;10;2025-07-30 12:21:42;Düsseldorf
1077375;1;0;2025-07-30 12:29:00;Düsseldorf
1077376;0;3;2025-07-30 12:30:58;Düsseldorf
1077376;0;66;2025-07-30 12:30:58;Düsseldorf
1077376;0;1;2025-07-30 12:30:58;Düsseldorf
1077376;0;1;2025-07-30 12:30:58;Düsseldorf
1077376;0;2;2025-07-30 12:30:58;Düsseldorf
1077377;0;2;2025-07-30 12:31:00;Düsseldorf
1077377;0;2;2025-07-30 12:31:00;Düsseldorf
1077379;1;0;2025-07-30 12:37:47;Düsseldorf
1077380;0;8;2025-07-30 12:45:49;Düsseldorf
1077381;0;3;2025-07-30 12:56:30;Düsseldorf
1077381;0;2;2025-07-30 12:56:30;Düsseldorf
1077381;0;11;2025-07-30 12:56:30;Düsseldorf
1077382;0;3;2025-07-30 12:56:32;Düsseldorf
1077382;0;1;2025-07-30 12:56:32;Düsseldorf
1077382;0;3;2025-07-30 12:56:32;Düsseldorf
1077382;0;5;2025-07-30 12:56:32;Düsseldorf
1077382;0;9;2025-07-30 12:56:32;Düsseldorf
1077383;0;6;2025-07-30 12:56:33;Düsseldorf
1077383;0;1;2025-07-30 12:56:33;Düsseldorf
1077383;0;3;2025-07-30 12:56:33;Düsseldorf
1077383;0;1;2025-07-30 12:56:33;Düsseldorf
1077383;0;1;2025-07-30 12:56:33;Düsseldorf
1077383;0;10;2025-07-30 12:56:33;Düsseldorf
1077383;0;2;2025-07-30 12:56:33;Düsseldorf
